date,cause,temp,district
8AM 4/26/2016,Under Investigation,31,Santa Cruz
10AM 4/27/2016,Electrical connection,28,Binondo
10AM 4/27/2016,Under Investigation,28,Paco
12PM 4/27/2016,Electrical connection,28,Tondo
1PM 4/27/2016,Electrical connection,28,Tondo
9PM 4/27/2016,Under Investigation,28,Sampaloc
1AM 4/28/2016,Arson,32,Malate
7AM 4/28/2016,Electrical connection,32,Port Area
9PM 4/28/2016,Electrical connection,32,Santa Cruz
10PM 4/28/2016,Electrical connection,32,Tondo
10PM 4/28/2016,Electrical connection,32,Tondo
11PM 4/28/2016,Electrical connection,32,Santa Mesa
11PM 4/28/2016,Electrical connection,32,Sampaloc
12AM 4/29/2016,Electrical connection,31,Paco
12AM 4/29/2016,Electrical connection,31,Sampaloc
12AM 4/29/2016,Electrical connection,31,Santa Mesa
1PM 4/29/2016,Cigarette Butt,31,Tondo
10PM 4/29/2016,Electrical connection,31,Santa Ana
12AM 4/30/2016,Electrical connection,30,Tondo
9PM 4/30/2016,Electrical connection,30,Tondo
7PM 5/1/2016,Open flame,32,Ermita
9PM 5/1/2016,Electrical connection,32,San Andres
12AM 5/2/2016,Electrical connection,32,Sampaloc
10AM 5/2/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",32,Santa Mesa
10PM 5/2/2016,Electrical connection,32,Sampaloc
12PM 5/2/2016,Electrical connection,32,Tondo
2PM 5/3/2016,Under Investigation,30,Tondo
8AM 5/4/2016,Cigarette Butt,32,Tondo
8PM 5/4/2016,Open flame,32,Tondo
1AM 5/5/2016,Electrical connection,31,Pandacan
12PM 5/5/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",31,Tondo
3PM 5/5/2016,Under Investigation,31,Sampaloc
1AM 5/6/2016,Electrical connection,33,Sampaloc
10AM 5/6/2016,Electrical connection,33,Pandacan
6PM 5/6/2016,Electrical connection,33,Santa Mesa
9PM 5/6/2016,Open flame,33,Malate
7PM 5/8/2016,Open flame,32,Tondo
9AM 5/8/2016,Air-conditioned Fire/Air-cooler/Fan,32,Malate
5PM 5/8/2016,Electrical connection,32,Santa Ana
1AM 5/9/2016,Under Investigation,32,Tondo
6AM 5/9/2016,Electrical connection,32,Santa Cruz
9AM 5/9/2016,Open flame,32,Malate
5PM 5/9/2016,Electrical connection,32,Sampaloc
6PM 5/10/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",33,Tondo
8PM 5/10/2016,Electrical connection,33,Santa Ana
10PM 5/10/2016,Open flame,33,Ermita
11PM 5/10/2016,Electrical connection,33,Quiapo
11AM 5/11/2016,Electrical connection,32,Tondo
4PM 5/11/2016,Electrical connection,32,Ermita
7PM 5/11/2016,Open flame,32,Santa Ana
8PM 5/11/2016,Electrical connection,32,Tondo
10PM 5/11/2016,Electrical connection,32,Malate
10PM 5/11/2016,Electrical connection,32,Sampaloc
11PM 5/11/2016,Electrical connection,32,Sampaloc
11PM 5/11/2016,Electrical connection,32,Santa Mesa
11AM 5/12/2016,Electrical connection,30,Santa Cruz
10PM 5/12/2016,Electrical connection,30,Tondo
12AM 5/13/2016,Electrical connection,32,Tondo
12PM 5/13/2016,Electrical connection,32,Tondo
5AM 5/14/2016,Electrical connection,31,Tondo
7PM 5/14/2016,Under Investigation,31,Ermita
12PM 5/15/2016,Electrical connection,32,Santa Ana
8PM 5/15/2016,Open flame,32,Santa Ana
9PM 5/15/2016,Electrical connection,32,Binondo
7PM 5/16/2016,Electrical connection,30,Tondo
11PM 5/16/2016,Electrical connection,30,Santa Ana
12AM 5/17/2016,Electrical connection,31,Sampaloc
4AM 5/17/2016,Electrical connection,31,Santa Cruz
8AM 5/18/2016,Electrical connection,30,Sampaloc
9AM 5/18/2016,Cigarette Butt,30,Tondo
4PM 5/18/2016,Electrical connection,30,Pandacan
7AM 5/19/2016,Electrical connection,29,Sampaloc
1PM 5/20/2016,Under Investigation,30,Sampaloc
10PM 5/20/2016,Electrical connection,30,Santa Ana
12PM 5/21/2016,Electrical connection,31,Ermita
5PM 5/21/2016,Under Investigation,31,Santa Cruz
5PM 5/23/2016,Under Investigation,31,Sampaloc
10PM 5/23/2016,Electrical connection,31,Port Area
12PM 5/24/2016,Open flame,30,Sampaloc
12PM 5/24/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",30,Tondo
4PM 5/24/2016,Candle,30,Tondo
11AM 5/25/2016,Under Investigation,30,Santa Ana
6PM 5/25/2016,Electrical connection,30,Sampaloc
12AM 5/26/2016,Electrical connection,30,Tondo
8AM 5/26/2016,Electrical connection,30,Santa Ana
1PM 5/26/2016,Electrical connection,30,Ermita
8PM 5/26/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",30,Quiapo
3AM 5/27/2016,Under Investigation,31,Tondo
10AM 5/27/2016,Electrical connection,31,Santa Cruz
4PM 5/27/2016,Electrical connection,31,Paco
5AM 5/28/2016,Electrical connection,31,Tondo
8PM 5/28/2016,Electrical connection,31,Santa Cruz
9PM 5/28/2016,Electrical connection,31,Santa Ana
9AM 5/29/2016,Electrical connection,31,Port Area
2PM 5/30/2016,Electrical connection,30,Ermita
4PM 5/30/2016,Under Investigation,30,Tondo
8PM 5/30/2016,Electrical connection,30,Santa Ana
11PM 5/30/2016,Electrical connection,30,Sampaloc
10AM 6/1/2016,Electrical connection,30,Tondo
6PM 6/1/2016,Under Investigation,30,Tondo
3PM 6/2/2016,Welding,29,Sampaloc
3AM 6/3/2016,Open flame,31,Santa Ana
8PM 6/3/2016,Electrical connection,31,Sampaloc
6PM 6/4/2016,Electrical connection,31,Santa Ana
6PM 6/4/2016,Under Investigation,31,Santa Cruz
9PM 6/4/2016,Open flame,31,Santa Ana
5PM 6/5/2016,Under Investigation,31,Quiapo
11PM 6/5/2016,Under Investigation,31,Pandacan
11PM 6/5/2016,Electrical connection,31,Sampaloc
8PM 6/6/2016,Electrical connection,29,Tondo
9AM 6/7/2016,Electrical connection,30,Santa Mesa
9PM 6/7/2016,Under Investigation,30,San Nicolas
9PM 6/7/2016,Electrical connection,30,Santa Ana
9PM 6/7/2016,Electrical connection,30,San Andres
6PM 6/10/2016,Under Investigation,30,Pandacan
6PM 6/11/2016,Under Investigation,30,San Miguel
9PM 6/12/2016,Electrical connection,30,Tondo
9PM 6/12/2016,Electrical connection,30,Sampaloc
10AM 6/13/2016,Electrical connection,30,Paco
10PM 6/13/2016,Electrical connection,30,Tondo
3AM 6/13/2016,Under Investigation,30,Sampaloc
8PM 6/14/2016,Electrical connection,31,Tondo
11AM 6/16/2016,Electrical connection,30,Intramuros
1PM 6/16/2016,Electrical connection,30,Intramuros
9PM 6/16/2016,Electrical connection,30,Santa Mesa
10PM 6/16/2016,Electrical connection,30,Santa Mesa
7PM 6/17/2016,Electrical connection,31,Pandacan
10PM 6/17/2016,Electrical connection,31,Santa Mesa
10PM 6/18/2016,Electrical connection,31,Tondo
7AM 6/19/2016,Under Investigation,31,Tondo
10AM 6/19/2016,Electrical connection,31,San Andres
1PM 6/19/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",31,Santa Mesa
11PM 6/19/2016,Electrical connection,31,Tondo
11PM 6/19/2016,Cigarette Butt,31,Sampaloc
10AM 6/20/2016,Candle,30,Santa Cruz
10AM 6/20/2016,Open flame,30,Malate
1PM 6/20/2016,Electrical connection,30,Ermita
7PM 6/20/2016,Electrical connection,30,Port Area
9PM 6/20/2016,Electrical connection,30,Tondo
10PM 6/20/2016,Electrical connection,30,Sampaloc
4AM 6/21/2016,Electrical connection,30,Tondo
5PM 6/21/2016,Electrical connection,30,Tondo
6PM 6/21/2016,Electrical connection,30,Quiapo
8PM 6/21/2016,Electrical connection,30,Tondo
9PM 6/21/2016,Electrical connection,30,Tondo
10PM 6/21/2016,Electrical connection,30,Sampaloc
11PM 6/21/2016,Electrical connection,30,Quiapo
12AM 6/22/2016,Electrical connection,28,Sampaloc
12PM 6/22/2016,"Electrical Appliances (kettle, stove, ref, flat iron) (except fan)",28,Ermita
2PM 6/22/2016,Electrical connection,28,Pandacan
8PM 6/22/2016,Air-conditioned Fire/Air-cooler/Fan,28,Tondo
9PM 6/22/2016,Electrical connection,28,Sampaloc
11PM 6/22/2016,Alcohol Lamp Fire,28,Sampaloc
3AM 6/23/2016,Under Investigation,30,Tondo
9PM 6/23/2016,Electrical connection,30,Santa Ana
10PM 6/23/2016,Electrical connection,30,Santa Ana
11PM 6/24/2016,Under Investigation,30,Santa Mesa
8PM 6/25/2016,Electrical connection,31,San Miguel
9PM 6/25/2016,Electrical connection,31,Santa Ana
1PM 6/26/2016,Under Investigation,28,Santa Mesa
5PM 6/26/2016,Open flame,28,Quiapo
11PM 6/26/2016,Electrical connection,28,Santa Ana
3AM 6/27/2016,Under Investigation,29,Paco
10AM 6/27/2016,Arson,29,Tondo
3PM 6/27/2016,Electrical connection,29,Paco
6PM 6/27/2016,Electrical connection,29,Sampaloc
10PM 6/27/2016,Candle,29,Sampaloc
10PM 6/27/2016,Electrical connection,29,Malate
9AM 6/28/2016,Electrical connection,30,Quiapo
6PM 6/29/2016,Air-conditioned Fire/Air-cooler/Fan,29,Sampaloc
4PM 6/30/2016,Electrical connection,29,Tondo
5PM 6/30/2016,Under Investigation,29,Sampaloc
9AM 7/1/2016,Electrical connection,30,Santa Cruz
11AM 7/1/2016,Electrical connection,30,Tondo
2PM 7/1/2016,Electrical connection,30,Tondo
8PM 7/1/2016,Electrical connection,30,Malate
1AM 7/2/2016,Electrical connection,30,Sampaloc
8PM 7/2/2016,Under Investigation,30,Santa Ana
9PM 7/2/2016,Under Investigation,30,Santa Mesa
7AM 7/3/2016,Other,28,Ermita
7PM 7/3/2016,Arson,28,Quiapo
9AM 7/5/2016,Electrical connection,28,Sampaloc
9AM 7/6/2016,Electrical connection,29,Tondo
4AM 7/6/2016,Open flame,29,Santa Ana
9PM 7/7/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",27,Santa Ana
7AM 7/8/2016,Electrical connection,26,Sampaloc
8AM 7/9/2016,Arson,27,Sampaloc
11AM 7/10/2016,Electrical connection,28,Ermita
6PM 7/10/2016,Electrical connection,28,Santa Ana
9PM 7/10/2016,Air-conditioned Fire/Air-cooler/Fan,28,Tondo
9PM 7/10/2016,Electrical connection,28,Malate
6PM 7/11/2016,Open flame,27,Sampaloc
7PM 7/11/2016,Electrical connection,27,Santa Cruz
9PM 7/11/2016,Electrical connection,27,Tondo
11PM 7/11/2016,Electrical connection,27,Paco
8PM 7/12/2016,Electrical connection,30,Quiapo
3PM 7/13/2016,Electrical connection,30,Malate
8PM 7/14/2016,Air-conditioned Fire/Air-cooler/Fan,28,Ermita
11PM 7/15/2016,Electrical connection,30,Quiapo
8PM 7/16/2016,Other,30,Tondo
3AM 7/17/2016,Under Investigation,30,Tondo
7AM 7/17/2016,Electrical connection,30,Pandacan
8PM 7/20/2016,Electrical connection,30,Sampaloc
9PM 7/20/2016,Electrical connection,30,Port Area
3PM 7/21/2016,Electrical connection,29,Santa Cruz
8PM 7/21/2016,Electrical connection,29,Tondo
11PM 7/21/2016,Electrical connection,29,Tondo
10AM 7/23/2016,Under Investigation,29,Ermita
4PM 7/23/2016,Open flame,29,Santa Ana
12PM 7/24/2016,Electrical connection,29,Malate
5PM 7/24/2016,Electrical connection,29,Binondo
8PM 7/24/2016,Electrical connection,29,Tondo
9PM 7/24/2016,Electrical connection,29,Paco
1PM 7/26/2016,Electrical connection,31,Tondo
3PM 7/26/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",31,Tondo
7PM 7/26/2016,Electrical connection,31,Pandacan
10PM 7/26/2016,Electrical connection,31,Santa Cruz
12PM 7/27/2016,Electrical connection,30,Malate
12PM 7/28/2016,Unattended cooking,30,Santa Ana
7PM 7/28/2016,Electrical connection,30,Santa Cruz
7PM 7/28/2016,Electrical connection,30,San Andres
10PM 7/28/2016,Electrical connection,30,Pandacan
10PM 7/28/2016,Electrical connection,30,Santa Mesa
5PM 8/1/2016,Electrical connection,29,Tondo
8PM 8/1/2016,Electrical connection,29,Tondo
2PM 8/2/2016,Open flame,29,Port Area
1PM 8/3/2016,Cigarette Butt,30,Santa Cruz
4PM 8/3/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",30,Santa Ana
11PM 8/3/2016,Electrical connection,30,Sampaloc
10AM 8/4/2016,Electrical connection,30,Santa Cruz
5PM 8/4/2016,Electrical connection,30,Ermita
10PM 8/4/2016,Electrical connection,30,Tondo
2PM 8/5/2016,Air-conditioned Fire/Air-cooler/Fan,29,Malate
6PM 8/5/2016,Electrical connection,29,Sampaloc
1AM 8/6/2016,Arson,28,Sampaloc
1AM 8/6/2016,Electrical connection,28,Ermita
6AM 8/6/2016,Under Investigation,28,Tondo
7PM 8/7/2016,Electrical connection,29,Pandacan
9PM 8/7/2016,Electrical connection,29,Santa Cruz
9AM 8/8/2016,Electrical connection,30,Sampaloc
7AM 8/8/2016,Electrical connection,30,Paco
10AM 8/10/2016,Under Investigation,26,Santa Cruz
10PM 8/10/2016,Electrical connection,26,Santa Mesa
1AM 8/11/2016,Electrical connection,28,Sampaloc
6AM 8/11/2016,Electrical connection,28,Santa Ana
4PM 8/11/2016,Electrical connection,28,Tondo
5PM 8/11/2016,Open flame,28,Tondo
9PM 8/11/2016,Electrical connection,28,Quiapo
5PM 8/12/2016,Electrical connection,27,Tondo
7PM 8/12/2016,Electrical connection,27,Tondo
8PM 8/12/2016,Electrical connection,27,Tondo
9PM 8/12/2016,Electrical connection,27,Sampaloc
12AM 8/13/2016,Electrical connection,25,Tondo
10AM 8/13/2016,Electrical connection,25,Sampaloc
11AM 8/13/2016,Electrical connection,25,Tondo
1PM 8/13/2016,Electrical connection,25,Pandacan
2PM 8/13/2016,Electrical connection,25,Santa Ana
3PM 8/13/2016,Electrical connection,25,Santa Mesa
8PM 8/13/2016,Electrical connection,25,Tondo
8AM 8/14/2016,Electrical connection,28,Santa Cruz
8AM 8/14/2016,Electrical connection,28,Santa Mesa
8AM 8/14/2016,Electrical connection,28,Sampaloc
2PM 8/14/2016,Electrical connection,28,Sampaloc
5PM 8/14/2016,Electrical connection,28,Sampaloc
7PM 8/14/2016,Candle,28,Port Area
8PM 8/14/2016,Electrical connection,28,Sampaloc
10PM 8/14/2016,Electrical connection,28,Sampaloc
10PM 8/14/2016,Electrical connection,28,Sampaloc
1AM 8/15/2016,Under Investigation,29,Paco
2PM 8/15/2016,Electrical connection,29,Sampaloc
6PM 8/15/2016,Electrical connection,29,Sampaloc
10PM 8/15/2016,Electrical connection,29,Sampaloc
3AM 8/16/2016,Electrical connection,28,Tondo
11AM 8/16/2016,Electrical connection,28,Santa Ana
9AM 8/17/2016,Electrical connection,30,Sampaloc
1PM 8/17/2016,Electrical connection,30,Tondo
3AM 8/18/2016,Electrical connection,30,Paco
12PM 8/18/2016,Electrical connection,30,Malate
3PM 8/18/2016,Electrical connection,30,Santa Ana
8PM 8/18/2016,Electrical connection,30,Tondo
3AM 8/19/2016,Air-conditioned Fire/Air-cooler/Fan,29,San Miguel
4PM 8/19/2016,Open flame,29,Tondo
5PM 8/19/2016,Electrical connection,29,Intramuros
6PM 8/19/2016,Electrical connection,29,Paco
7PM 8/19/2016,Electrical connection,29,Santa Cruz
5PM 8/20/2016,Electrical connection,28,Tondo
12AM 8/21/2016,Electrical connection,28,Sampaloc
1AM 8/21/2016,Electrical connection,28,Tondo
7AM 8/21/2016,Electrical connection,28,Sampaloc
5PM 8/21/2016,Electrical connection,28,Tondo
10PM 8/21/2016,Electrical connection,28,Santa Ana
11PM 8/21/2016,Electrical connection,28,Port Area
2AM 8/22/2016,Electrical connection,30,Pandacan
8PM 8/22/2016,Electrical connection,30,Sampaloc
10AM 8/23/2016,Open flame,29,Santa Mesa
8PM 8/23/2016,Electrical connection,29,Sampaloc
9PM 8/23/2016,Electrical connection,29,Tondo
9PM 8/23/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",29,Santa Mesa
4AM 8/24/2016,Electrical connection,30,Santa Cruz
2PM 8/24/2016,Under Investigation,30,Binondo
2PM 8/25/2016,Arson,29,Tondo
6PM 8/25/2016,Cigarette Butt,29,Binondo
11AM 8/26/2016,Electrical connection,28,Santa Mesa
8AM 8/27/2016,Electrical connection,29,Santa Ana
10PM 8/27/2016,Electrical connection,29,Sampaloc
1AM 8/28/2016,Candle,28,Tondo
7PM 8/28/2016,Arson,28,Tondo
2AM 8/29/2016,Electrical connection,28,Binondo
12PM 8/29/2016,Open flame,28,Tondo
7PM 8/30/2016,Electrical connection,29,Santa Cruz
10AM 8/31/2016,Electrical connection,29,Sampaloc
2PM 9/1/2016,Electrical connection,30,Santa Ana
6PM 9/1/2016,Open flame,30,Sampaloc
1AM 9/2/2016,Electrical connection,30,Tondo
6PM 9/2/2016,Under Investigation,30,Sampaloc
10AM 9/3/2016,Electrical connection,30,Malate
7PM 9/4/2016,Electrical connection,28,Port Area
8PM 9/4/2016,Electrical connection,28,Malate
11PM 9/4/2016,Electrical connection,28,Sampaloc
9PM 9/5/2016,Electrical connection,29,Sampaloc
10PM 9/5/2016,Electrical connection,29,Sampaloc
5AM 9/7/2016,Electrical connection,29,Sampaloc
10AM 9/7/2016,Open flame,29,Sampaloc
1AM 9/8/2016,Open flame,28,Santa Mesa
2PM 9/8/2016,Electrical connection,28,Tondo
5PM 9/8/2016,Electrical connection,28,Malate
7PM 9/9/2016,Under Investigation,28,Tondo
8PM 9/9/2016,Under Investigation,28,Port Area
1PM 9/9/2016,Electrical connection,28,Santa Mesa
5PM 9/10/2016,Under Investigation,30,Binondo
1AM 9/11/2016,Open flame,31,Santa Cruz
8PM 9/11/2016,Under Investigation,31,Malate
12AM 9/12/2016,Electrical connection,30,Tondo
7AM 9/12/2016,Cigarette Butt,30,Tondo
1PM 9/12/2016,Under Investigation,30,Sampaloc
5PM 9/13/2016,Open flame,29,Sampaloc
8AM 9/14/2016,Air-conditioned Fire/Air-cooler/Fan,29,Ermita
12AM 9/15/2016,Candle,29,Tondo
11AM 9/15/2016,Under Investigation,29,Ermita
8PM 9/15/2016,Electrical connection,29,Santa Ana
9PM 9/15/2016,Cigarette Butt,29,Sampaloc
11AM 9/16/2016,Electrical connection,28,Ermita
11AM 9/16/2016,Electrical connection,28,Santa Cruz
5PM 9/16/2016,Electrical connection,28,Tondo
7AM 9/17/2016,Electrical connection,28,Tondo
2AM 9/18/2016,Under Investigation,28,Sampaloc
7PM 9/18/2016,Arson,28,San Andres
7PM 9/18/2016,Under Investigation,28,Sampaloc
12PM 9/19/2016,Electrical connection,29,Tondo
8PM 9/19/2016,Electrical connection,29,Sampaloc
2PM 9/20/2016,Electrical connection,28,Quiapo
7AM 9/21/2016,Electrical connection,28,Sampaloc
11AM 9/21/2016,Electrical connection,28,Sampaloc
1PM 9/21/2016,Electrical connection,28,Tondo
9PM 9/21/2016,Electrical connection,28,Quiapo
1PM 9/22/2016,Under Investigation,28,Sampaloc
9PM 9/22/2016,Electrical connection,28,Sampaloc
5AM 9/23/2016,Electrical connection,29,Quiapo
4PM 9/23/2016,Electrical connection,29,Binondo
6PM 9/23/2016,Cigarette Butt,29,Tondo
11PM 9/23/2016,Candle,29,Tondo
1PM 9/24/2016,Electrical connection,28,Sampaloc
5PM 9/25/2016,Electrical connection,29,Santa Mesa
10PM 9/25/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",29,Sampaloc
10PM 9/25/2016,Electrical connection,29,Santa Mesa
11PM 9/26/2016,Electrical connection,29,Sampaloc
6AM 9/27/2016,Under Investigation,29,Sampaloc
7PM 9/27/2016,Electrical connection,29,Malate
4PM 9/28/2016,Electrical connection,27,Malate
2AM 9/29/2016,Electrical connection,27,San Andres
11AM 9/29/2016,Open flame,27,Santa Mesa
2PM 10/2/2016,Electrical connection,30,Tondo
9AM 10/4/2016,Electrical connection,27,Ermita
8PM 10/4/2016,Electrical connection,28,Ermita
9AM 10/5/2016,Electrical connection,28,Port Area
5AM 10/6/2016,Arson,28,Tondo
11AM 10/6/2016,Open flame,28,Tondo
7AM 10/7/2016,Electrical connection,29,Santa Cruz
12PM 10/10/2016,Electrical connection,29,Tondo
7PM 10/9/2016,Electrical connection,29,Santa Ana
10AM 10/10/2016,Electrical connection,29,Sampaloc
7PM 10/10/2016,Electrical connection,29,Santa Cruz
7PM 10/10/2016,Electrical connection,29,Tondo
4AM 10/11/2016,Electrical connection,28,Tondo
1PM 10/11/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",28,Tondo
7PM 10/13/2016,Electrical connection,28,Santa Ana
5PM 10/13/2016,Arson,28,Malate
4AM 10/14/2016,Open flame,29,Tondo
2PM 10/14/2016,Electrical connection,29,Binondo
7PM 10/14/2016,Electrical connection,29,Port Area
9PM 10/14/2016,Electrical connection,29,Sampaloc
12PM 10/15/2016,Electrical connection,28,Tondo
12AM 10/16/2016,Electrical connection,28,Santa Cruz
1PM 10/18/2016,Electrical connection,29,San Miguel
7PM 10/18/2016,Electrical connection,29,Sampaloc
8PM 10/19/2016,Electrical connection,29,Tondo
9AM 10/21/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",30,Tondo
5AM 10/22/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",31,Santa Mesa
6AM 10/22/2016,Open flame,31,Malate
8PM 10/23/2016,Electrical connection,30,San Andres
11AM 10/24/2016,Under Investigation,30,Sampaloc
4PM 10/24/2016,Electrical connection,30,Pandacan
2AM 10/25/2016,Electrical connection,30,Tondo
6PM 10/25/2016,Electrical connection,30,Paco
11PM 10/25/2016,Under Investigation,30,Binondo
11PM 10/25/2016,Candle,30,Tondo
9AM 10/26/2016,Open flame,29,Binondo
9AM 10/29/2016,Electrical connection,30,Santa Ana
7PM 10/29/2016,Electrical connection,30,Santa Mesa
9PM 10/29/2016,Firecracker,30,Sampaloc
11PM 10/29/2016,Electrical connection,30,Sampaloc
10AM 10/30/2016,Under Investigation,30,Sampaloc
8PM 10/30/2016,Electrical connection,30,Intramuros
3AM 10/31/2016,Electrical connection,29,Quiapo
5AM 11/1/2016,Electrical connection,29,Sampaloc
10AM 11/2/2016,Electrical connection,27,Santa Cruz
5PM 11/2/2016,Candle,27,Tondo
12AM 11/3/2016,Electrical connection,28,Tondo
9AM 11/2/2016,Under Investigation,27,Port Area
3PM 11/2/2016,Open flame,27,Tondo
6PM 11/2/2016,Electrical connection,27,Santa Ana
11AM 11/4/2016,Under Investigation,26,Santa Mesa
11PM 11/4/2016,Electrical connection,26,Santa Ana
1PM 11/5/2016,Electrical connection,29,Santa Cruz
4AM 11/6/2016,Under Investigation,29,Santa Ana
5PM 11/6/2016,Open flame,29,Binondo
6PM 11/6/2016,Electrical connection,29,Santa Ana
1PM 11/7/2016,Under Investigation,29,Sampaloc
6AM 11/9/2016,Electrical connection,29,Santa Cruz
9AM 11/9/2016,Electrical connection,29,Santa Mesa
3PM 11/9/2016,Electrical connection,29,Sampaloc
12PM 11/10/2016,Electrical connection,28,Tondo
6PM 11/10/2016,Electrical connection,28,Santa Ana
6PM 11/10/2016,Electrical connection,28,Santa Ana
9PM 11/11/2016,Electrical connection,28,Santa Cruz
9PM 11/12/2016,Electrical connection,29,Sampaloc
3PM 11/13/2016,Electrical connection,29,Santa Ana
12AM 11/14/2016,Electrical connection,30,Port Area
11AM 11/14/2016,Other,30,Sampaloc
6PM 11/14/2016,Battery-related / Cellphone / Charger,30,Sampaloc
12AM 11/15/2016,Electrical connection,26,Tondo
2PM 11/15/2016,Electrical connection,26,Santa Mesa
7PM 11/15/2016,Electrical connection,26,Tondo
10PM 11/15/2016,Electrical connection,26,Port Area
6PM 11/16/2016,Electrical connection,29,Pandacan
8PM 11/16/2016,Electrical connection,29,Quiapo
7PM 11/17/2016,Under Investigation,30,Binondo
8PM 11/17/2016,Electrical connection,30,Santa Cruz
1AM 11/18/2016,Electrical connection,29,Santa Mesa
2AM 11/18/2016,Open flame,29,Tondo
11AM 11/18/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",29,Santa Cruz
5PM 11/18/2016,Open flame,29,Santa Cruz
7PM 11/18/2016,Electrical connection,29,Pandacan
8PM 11/18/2016,Electrical connection,29,Port Area
8PM 11/18/2016,Electrical connection,29,Paco
10PM 11/18/2016,Open flame,29,Tondo
10PM 11/18/2016,Electrical connection,29,Sampaloc
1AM 11/19/2016,Electrical connection,28,Santa Mesa
5PM 11/19/2016,Electrical connection,28,Tondo
8PM 11/19/2016,Electrical connection,28,Port Area
5PM 11/20/2016,Under Investigation,30,Paco
11PM 11/20/2016,Electrical connection,30,Santa Ana
5AM 11/21/2016,Open flame,30,Santa Cruz
6PM 11/21/2016,Under Investigation,30,Santa Mesa
10PM 11/21/2016,Electrical connection,30,Pandacan
7AM 11/22/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",29,Pandacan
1PM 11/22/2016,Electrical connection,29,Sampaloc
8AM 11/25/2016,Electrical connection,25,Santa Mesa
12PM 11/25/2016,Electrical connection,25,Ermita
1PM 11/25/2016,Electrical connection,25,Santa Mesa
9PM 11/26/2016,Electrical connection,26,Sampaloc
9AM 11/27/2016,Electrical connection,29,Santa Mesa
2PM 11/27/2016,Air-conditioned Fire/Air-cooler/Fan,29,Malate
1AM 11/28/2016,Air-conditioned Fire/Air-cooler/Fan,30,Pandacan
4PM 11/29/2016,Under Investigation,30,Malate
9AM 11/30/2016,Electrical connection,30,Tondo
6PM 11/30/2016,Electrical connection,30,Paco
10PM 11/30/2016,Electrical connection,30,Pandacan
11PM 11/30/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",30,Paco
11AM 12/1/2016,Unattended cooking,28,Sampaloc
2PM 12/1/2016,Cigarette Butt,28,San Andres
9PM 12/1/2016,Electrical connection,28,San Andres
1AM 12/2/2016,Open flame,27,Ermita
9AM 12/2/2016,Electrical connection,27,San Miguel
10AM 12/2/2016,Candle,27,Tondo
7PM 12/2/2016,Electrical connection,27,Santa Cruz
9AM 12/3/2016,Electrical connection,28,Sampaloc
9PM 12/3/2016,Electrical connection,28,Tondo
1AM 12/4/2016,Under Investigation,29,Sampaloc
6AM 12/4/2016,Under Investigation,29,Tondo
9PM 12/4/2016,Electrical connection,29,Santa Ana
6PM 12/5/2016,Air-conditioned Fire/Air-cooler/Fan,28,Malate
10PM 12/6/2016,Electrical connection,29,Tondo
11AM 12/7/2016,Open flame,29,Tondo
10PM 12/7/2016,Cigarette Butt,29,Santa Cruz
6AM 12/9/2016,Electrical connection,29,Santa Mesa
2PM 12/8/2016,Electrical connection,28,Santa Cruz
9PM 12/11/2016,Electrical connection,29,Malate
11AM 12/12/2016,Electrical connection,28,Santa Cruz
1PM 12/13/2016,Cigarette Butt,27,Paco
7PM 12/13/2016,Electrical connection,27,San Miguel
8PM 12/13/2016,Electrical connection,27,Port Area
10PM 12/12/2016,Electrical connection,28,Tondo
10PM 12/13/2016,Under Investigation,27,Ermita
11AM 12/14/2016,Electrical connection,28,Santa Cruz
11AM 12/15/2016,Electrical connection,26,San Miguel
4PM 12/15/2016,Electrical connection,26,Tondo
11PM 12/15/2016,Candle,26,Tondo
8AM 12/16/2016,Open flame,26,Tondo
3PM 12/16/2016,Electrical connection,26,Santa Mesa
5PM 12/17/2016,Electrical connection,26,Sampaloc
9AM 12/18/2016,Under Investigation,26,Sampaloc
2AM 12/19/2016,Electrical connection,28,Tondo
1PM 12/19/2016,Under Investigation,28,San Miguel
8AM 12/20/2016,"LPG Leak, Gas, Keresone, Charcoal Stove",31,Ermita
3PM 12/20/2016,Under Investigation,31,Tondo
10AM 12/21/2016,Open flame,28,Sampaloc
9PM 12/21/2016,Air-conditioned Fire/Air-cooler/Fan,28,Santa Cruz
2PM 12/22/2016,Under Investigation,28,Port Area
7AM 12/23/2016,Electrical connection,28,Santa Cruz
